1.000482097879284993e-05 3.523510713421273977e-06 2.665922238520579413e-06 2.516227141313720495e-06 2.991076598846120760e-06 2.674116785783553496e-06 3.190702045685611665e-06 4.338511189416749403e-06 2.693269607334514149e-06 3.096979753536288626e-06 2.452331045788014308e-06 3.041951458726543933e-05
9.245236469723749906e-06 3.396141437406186014e-06 2.535853127483278513e-06 2.512404535082168877e-06 2.829382765412447043e-06 2.926394927271758206e-06 3.194912551407469437e-06 3.899704097420908511e-06 2.661450935192988254e-06 3.039930106751853600e-06 2.606397401905269362e-06 3.302144614281132817e-05
9.167861207970418036e-06 3.297943749203113839e-06 2.577376790213747881e-06 2.479881004546768963e-06 3.086816150243976153e-06 2.861781467800028622e-06 3.345734512549825013e-06 3.839398232230450958e-06 2.669918330866494216e-06 3.086047627220978029e-06 2.689892426133155823e-06 3.613108492572791874e-05
5.980308742437046021e-06 3.194108785464777611e-06 2.518514520488679409e-06 2.468485945428255945e-06 3.011964508914388716e-06 2.578865178293199278e-06 3.287725348855019547e-06 3.781714667638880201e-06 2.667532271516392939e-06 3.157985020152409561e-06 2.596052581793628633e-06 3.322786869830451906e-05
6.071888492442667484e-06 3.002496214321581647e-06 2.613449396449141204e-06 2.523441253288183361e-06 2.778429234240320511e-06 2.820811687342938967e-06 7.367400939983781427e-06 4.011532837466802448e-06 2.771332447082386352e-06 5.338530172593891621e-06 2.612563775983289815e-06 2.625257366162259132e-05
6.387461780832381919e-06 3.218915935576660559e-06 2.633399844853556715e-06 2.633421445352723822e-06 2.648785539349773899e-06 2.911665660576545633e-06 7.479773103113984689e-06 4.442025783646386117e-06 2.754639808699721470e-06 5.163122750673210248e-06 2.593879571577417664e-06 2.601502637844532728e-05
5.643390522891422734e-06 3.318339850011398084e-06 2.380782461841590703e-06 2.556439540057908744e-06 2.709412910917308182e-06 2.928546109615126625e-06 4.897309281659545377e-06 4.501813236856833100e-06 2.743301138252718374e-06 4.960572368872817606e-06 2.469399305482511409e-06 2.933796713477931917e-05
1.310770858253818005e-05 5.209691153140738606e-06 2.911607680289307609e-06 2.190494569731527008e-06 2.939605565188685432e-06 3.415154651520424522e-06 1.209184847539290786e-05 2.791056613205000758e-05 2.943965455415309407e-06 1.014683584799058735e-05 2.395717956460430287e-06 2.760683491942472756e-05
2.768375270534306765e-05 2.665925785549916327e-05 9.489514923188835382e-06 3.999391537945484743e-06 3.807103212238871492e-06 4.586128852679394186e-06 1.989363227039575577e-05 5.410605081124231219e-05 3.639006081357365474e-06 1.913045889523345977e-05 2.528355253161862493e-06 3.016146547452080995e-05
4.203915159450843930e-05 4.529218131210654974e-05 1.357246128463884816e-05 5.532677278097253293e-06 5.184523615753278136e-06 6.385922006302280352e-06 3.291027678642421961e-05 5.246548607829026878e-05 4.435736627783626318e-06 3.233559618820436299e-05 2.572453468019375578e-06 3.438522253418341279e-05
6.101377221057191491e-05 5.482884807861410081e-05 1.596442962181754410e-05 8.141253601934295148e-06 6.355960522341774777e-06 7.913400622783228755e-06 3.925706914742477238e-05 4.339545193943195045e-05 9.911980669130571187e-06 3.701807145262137055e-05 2.765736326182377525e-06 4.007702227681875229e-05
6.498223956441506743e-05 4.832133345189504325e-05 1.420427906850818545e-05 7.805865607224404812e-06 5.776171747129410505e-06 7.113675565051380545e-06 3.321007898193784058e-05 3.838590055238455534e-05 1.000535849016159773e-05 3.263496910221874714e-05 2.903649829022469930e-06 3.980907786171883345e-05
5.327134567778557539e-05 3.649123391369357705e-05 1.266672370547894388e-05 4.937541234539821744e-06 4.532360435405280441e-06 5.059496743342606351e-06 2.562218105595093220e-05 2.993240741488989443e-05 4.314609213906805962e-06 2.782198316708672792e-05 2.640444790813489817e-06 3.508426379994489253e-05
5.096311360830441117e-05 3.920793460565619171e-05 1.558979238325264305e-05 5.850727120559895411e-06 4.941934548696735874e-06 5.161014996701851487e-06 2.352223964408040047e-05 2.864061934815254062e-05 3.913356977136572823e-06 2.197499452449847013e-05 2.490322458470473066e-06 3.245475090807303786e-05
4.838625318370759487e-05 3.498614751151762903e-05 1.362889997835736722e-05 5.460150987346423790e-06 4.373540832602884620e-06 4.602146873367018998e-06 1.967050957318861037e-05 1.455308211006922647e-05 3.786861952903564088e-06 1.507958768343087286e-05 2.487383881089044735e-06 3.057862340938299894e-05
4.580750828608870506e-05 2.749317900452297181e-05 9.702383977128192782e-06 4.105033895029919222e-06 3.333160293550463393e-06 3.705273456944269128e-06 1.586612052051350474e-05 1.385113864671438932e-05 3.500426373648224398e-06 1.151878768723690882e-05 2.549677446950227022e-06 3.274182381574064493e-05
4.706585968961007893e-05 2.550919089117087424e-05 9.542664884065743536e-06 4.006097242381656542e-06 3.904857749148504809e-06 4.027503564429935068e-06 1.769930167938582599e-05 4.667641405831091106e-05 3.524465455484460108e-06 1.147032799053704366e-05 2.734612280619330704e-06 3.160479172947816551e-05
4.166676444583572447e-05 1.598315247974824160e-05 8.838324902171734720e-06 4.168421583017334342e-06 4.293351594242267311e-06 5.540169695450458676e-06 1.792852708604186773e-05 8.297867316287010908e-05 3.326684691273840144e-06 1.571095890540163964e-05 3.027215143447392620e-06 2.835819213942158967e-05
4.518281275522895157e-05 9.953414519259240478e-06 1.105069077311782166e-05 6.565375315403798595e-06 4.430758508533472195e-06 7.077159352775197476e-06 2.515861524443607777e-05 1.175186116597615182e-04 7.815901881258469075e-06 2.130501343344803900e-05 2.898450929933460429e-06 2.803254210448358208e-05
4.487205660552717745e-05 9.770444194145966321e-06 1.060091199178714305e-05 6.531783128593815491e-06 4.133823495067190379e-06 5.881559900444699451e-06 2.426304672553669661e-05 1.070659054676070809e-04 7.992974133230745792e-06 1.932523809955455363e-05 2.675101541171898134e-06 2.639634658407885581e-05
3.442256274865940213e-05 6.947429483261657879e-06 4.334308414399856701e-06 3.615695732150925323e-06 3.532106802595080808e-06 4.511378847382729873e-06 2.173192660848144442e-05 6.771874905098229647e-05 3.562159008652088232e-06 2.306527130713220686e-05 2.698875732676242478e-06 2.734685949690174311e-05
3.490734161459840834e-05 6.356385256367502734e-06 2.973915343318367377e-06 2.744254061326500960e-06 3.179838586220284924e-06 4.977780008630361408e-06 2.540169953135773540e-05 4.682533835875801742e-05 2.972377615151344799e-06 2.486799166945274919e-05 2.672688879101769999e-06 3.431227378314360976e-05
4.015130980405956507e-05 6.743185622326564044e-06 3.086718834310886450e-06 2.653440333233447745e-06 3.218618758182856254e-06 4.277766947780037299e-06 2.048912210739217699e-05 1.070115831680595875e-05 2.824829834935371764e-06 1.667844117037020624e-05 2.696077899599913508e-06 3.637140616774559021e-05
4.125592749915085733e-05 6.497446065623080358e-06 2.847895075319684111e-06 2.510211061235168017e-06 3.208360112694208510e-06 3.363912810527835973e-06 1.673471342655830085e-05 9.978526577469892800e-06 2.700211780393146910e-06 1.253457321581663564e-05 2.663008672243449837e-06 3.386949174455367029e-05
3.811379792750813067e-05 6.538738489325623959e-06 2.773323103610891849e-06 2.441748165438184515e-06 3.093955001531867310e-06 3.154005753458477557e-06 1.670010715315584093e-05 9.881311598292086273e-06 2.943535037047695369e-06 1.179927312477957457e-05 2.692468797249603085e-06 3.447683047852478921e-05
3.786829984164796770e-05 6.769814262952422723e-06 2.910385092036449350e-06 2.450448846502695233e-06 3.170992613377165981e-06 3.093245140917133540e-06 1.295437959925038740e-05 1.060974409483605996e-05 2.942217861345852725e-06 9.995599612011574209e-06 2.749721943473559804e-06 3.733747871592640877e-05
4.150285167270340025e-05 6.856963409518357366e-06 3.019877794940839522e-06 2.598782657514675520e-06 3.047953214263543487e-06 3.319269353596610017e-06 9.698154826764948666e-06 1.003877696348354220e-05 2.750154635577928275e-06 8.068744136835448444e-06 2.490555516487802379e-06 3.982590351370163262e-05
3.934903725166805089e-05 6.471228516602423042e-06 3.102585196756990626e-06 2.675968971743714064e-06 2.993950829477398656e-06 3.428485570111661218e-06 1.159293606178835034e-05 1.585812970006372780e-05 2.863617964976583607e-06 8.731588422961067408e-06 2.285269829371827655e-06 3.527705121086910367e-05
3.537184602464549243e-05 5.719502496503992006e-06 2.908187980210641399e-06 2.822765964083373547e-06 3.163784413118264638e-06 3.099307377851800993e-06 9.430854333913885057e-06 2.040442268480546772e-05 2.936532155217719264e-06 9.079890332941431552e-06 2.519556574043235742e-06 3.076556458836421371e-05
3.950245809392072260e-05 6.215353550942381844e-06 2.941519369414891116e-06 2.885120466089574620e-06 3.031239202755386941e-06 3.202465904905693606e-06 7.094406100804917514e-06 2.050752118520904332e-05 2.840205524989869446e-06 8.216517926484812051e-06 2.667250555532518774e-06 3.274235496064648032e-05
